url,categoria,nombre,variante,sku,marca,precio_lista,precio_transferencia,stock,descripcion,imagen
https://carlosisla.com.ar/productos/vasser-25-2302-01-agatha-monoc-cocina-black-61s35/,Terminaciones > Griferías > Grifería Cocina > Vasser,VASSER-23/2302 ANTILA MONOC.COCINA CROMO,único,3307372/Y,Vasser,107132.27,226058.03,,"Comprá online VASSER-23/2302 ANTILA MONOC.COCINA CROMO por $107.132,27. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/23-2302-6547cfd2aad9dd4a4017649589249518-480-0.webp
https://carlosisla.com.ar/productos/vasser-24-1010-alize-jgo-lavatorio-cromo-7wpap/,Terminaciones > Griferías > Griferías para Lavatorio > Vasser,VASSER-27/1010.P TREVA JGO. LAVATORIO CROMO PDI,único,3307372/AR,Vasser,78006.93,71187.92,,"Comprá online VASSER-27/1010.P TREVA JGO. LAVATORIO CROMO PDI por $78.006,93. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8979-0c882b52c23fda3c6717202000502182-480-0.webp
https://carlosisla.com.ar/productos/vasser-23-2302-antila-monoc-cocina-cromo-90ndr/,Terminaciones > Griferías > Grifería Cocina > Vasser,VASSER-25/2302.01 AGATHA MONOC.COCINA BLACK,único,3307372/A,Vasser,251175.59,96419.04,,"Comprá online VASSER-25/2302.01 AGATHA MONOC.COCINA BLACK por $251.175,59. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/25-2302-01-5fcd872f3c7f83419117649589982252-480-0.webp
https://carlosisla.com.ar/productos/vasser-27-1040-p-treva-jgo-banera-c-transferencia-cromo-pdi-19dcn/,Terminaciones > Griferías > Griferías para Ducha / Bañera > Vasser,VASSER-12/1132 ZAFIRO DUCHA EXT CON BARRAL CROMO,único,3307372/NA,Vasser,974369.32,117736.01,,"Comprá online VASSER-12/1132 ZAFIRO DUCHA EXT CON BARRAL CROMO por $974.369,32. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/12-1132-69f048318c653f275e17649587038936-480-0.webp
https://carlosisla.com.ar/productos/vasser-50-1013-01-promatic-automatica-lavatorio-cromo-d0o13/,Terminaciones > Griferías > Griferías para Lavatorio > Vasser,VASSER-24/1010 ALIZE JGO. LAVATORIO CROMO,único,3307372/B,Vasser,79097.69,106512.09,,"Comprá online VASSER-24/1010 ALIZE JGO. LAVATORIO CROMO por $79.097,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/24-1010-9377e3cb537df0feb517649589610470-480-0.webp
https://carlosisla.com.ar/productos/vasser-50-1083-promatic-valvula-mingitorio-cromo-e0j49/,Terminaciones > Griferías > Griferías para Bidet > Vasser,VASSER-27/1030.P TREVA JGO. BIDET CROMO PDI,único,3307372/AS,Vasser,89981.9,102855.47,,"Comprá online VASSER-27/1030.P TREVA JGO. BIDET CROMO PDI por $89.981,90. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8976-4e81f4eb477d3a0b9017202000633762-480-0.webp
https://carlosisla.com.ar/productos/vasser-12-1132-zafiro-ducha-ext-con-barral-cromo-f837k/,Terminaciones > Griferías > Griferías para Ducha / Bañera > Vasser,VASSER-27/1040.P TREVA JGO. BAÑERA C/TRANSFERENCIA CROMO PDI,único,3307372/AT,Vasser,130817.79,876932.39,,"Comprá online VASSER-27/1040.P TREVA JGO. BAÑERA C/TRANSFERENCIA CROMO PDI por $130.817,79. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/27-1040-p-c1aab4f33c1f27d80617649588908047-480-0.webp
https://carlosisla.com.ar/productos/vasser-12-1132-ng-zafiro-ducha-ext-con-barral-negro-g8otx/,Terminaciones > Griferías > Griferías para Ducha / Bañera > Vasser,VASSER-26/1041 SENZA JGO. BAÑERA C/TRANSFERENCIA CIERRE CERAMICO CROMO,único,3307372/V,Vasser,228169.91,897441.28,,"Comprá online VASSER-26/1041 SENZA JGO. BAÑERA C/TRANSFERENCIA CIERRE CERAMICO CROMO por $228.169,91. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8984-c933d9562f1f7e213117202022161595-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-rapida-en-polvo-x-25kg-7rr9w/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 18 Kgs -BALDE-,único,0307773,Marca,41320.44,55228.01,,"Comprá online MASILLA P/DURLOCK x 18 Kgs -BALDE- por $41.320,44. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-18k-fd41e799c470197b2b17653115309334-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-x-25-kgs-bolsa-sxuwx/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 18 Kgs -BALDE-,único,0307773,Marca,41320.44,37356.25,,"Comprá online MASILLA P/DURLOCK x 18 Kgs -BALDE- por $41.320,44. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-18k-fd41e799c470197b2b17653115309334-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-rapida-en-polvo-x-10kg-b9ftv/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 18 Kgs -BALDE-,único,0307773,Marca,41320.44,26208.98,,"Comprá online MASILLA P/DURLOCK x 18 Kgs -BALDE- por $41.320,44. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-18k-fd41e799c470197b2b17653115309334-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-x-32-kgs-balde-7qjhw/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 25 Kgs -BOLSA-,único,005733/E,Marca,41506.94,59604.71,,"Comprá online MASILLA P/DURLOCK x 25 Kgs -BOLSA- por $41.506,94. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-bolsa-25-ceeb90e637170928bf17653116420152-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-x-18-kgs-balde-74mx3/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 7 Kgs -BALDE-,único,0307774,Marca,23002.75,37188.4,,"Comprá online MASILLA P/DURLOCK x 7 Kgs -BALDE- por $23.002,75. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-7k-e3dffc03e01352a83017653114466929-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-x-7-kgs-balde-952pc/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 18 Kgs -BALDE-,único,0307773,Marca,41320.44,20702.48,,"Comprá online MASILLA P/DURLOCK x 18 Kgs -BALDE- por $41.320,44. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-18k-fd41e799c470197b2b17653115309334-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-semi-cubierto-x-18-kgs-6bttq/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK x 7 Kgs -BALDE-,único,0307774,Marca,23002.75,59325.66,,"Comprá online MASILLA P/DURLOCK x 7 Kgs -BALDE- por $23.002,75. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-7k-e3dffc03e01352a83017653114466929-480-0.webp
https://carlosisla.com.ar/productos/masilla-p-durlock-semi-cubierto-x-32-kgs-6qblc/,Construcción en seco > Interior > Masillas,MASILLA P/DURLOCK RAPIDA EN POLVO x 25Kg,único,005733/C,Marca,61364.45,82756.64,,"Comprá online MASILLA P/DURLOCK RAPIDA EN POLVO x 25Kg por $61.364,45. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/masilla-para-durlock-secado-rapido-72a499fdc74321aaaf17653108189484-480-0.webp
https://carlosisla.com.ar/productos/acopio-hierro-torsionado-10-2hwqy/,Acopio,,único,,,,16243.09,,,
https://carlosisla.com.ar/productos/disco-zirconio-flap-115mm-grano-40-76e1h/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 80,único,002452/U,Marca,9532.69,3518.99,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 80 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cf4b774edc71946b4317653898523307-480-0.webp
https://carlosisla.com.ar/productos/disco-zirconio-flap-115mm-grano-60-7jr1p/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 80,único,002452/U,Marca,9532.69,3417.44,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 80 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cf4b774edc71946b4317653898523307-480-0.webp
https://carlosisla.com.ar/productos/disco-zirconio-flap-115mm-grano-80-b2wqi/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 80,único,002452/U,Marca,9532.69,3327.81,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 80 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cf4b774edc71946b4317653898523307-480-0.webp
https://carlosisla.com.ar/productos/disco-zirconio-flap-115mm-grano-120-6smm0/,Ferretería,DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO,único,002452/AG,Marca,3598.48,3327.81,,"Comprá online DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO por $3.598,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-abrasivo-tyrolit-isla-33a503ef322245149f17653901081056-480-0.webp
https://carlosisla.com.ar/productos/disco-zirconio-flap-180mm-grano-60-8bv7a/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 80,único,002452/U,Marca,9532.69,8579.42,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 80 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cf4b774edc71946b4317653898523307-480-0.webp
https://carlosisla.com.ar/productos/disco-zirconio-flap-180mm-grano-80-8pxk2/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 60,único,002452/T,Marca,9532.69,8579.42,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 60 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-3c18e4c3dac64687de17653898587030-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-114-x-1-6-x-22-plano-o2xxn/,Ferretería,DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO,único,003374,Marca,996.8,3238.63,,"Comprá online BANDA SELLADORA SINUSOIDAL -N2- x ML por $996,80. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/banda-sinusoidal-299e7edc054b32396117649483705625-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-178-x-4-8-x-22-centro-deprimido-pcy0g/,Ferretería,DISCO ZIRCONIO FLAP 115mm GRANO 80,único,002452/Q,Marca,3697.57,6437.7,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 80 por $3.697,57. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cb7f377e1704c7cfc917653898680926-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-114-x-4-8-x22-centro-deprimido-6bqiw/,Ferretería,DISCO ABRASIVO TYROLIT 114 x 4.8 x22 CENTRO DEPRIMIDO,único,003374,Marca,996.8,4104.85,,"Comprá online BANDA SELLADORA SINUSOIDAL -N2- x ML por $996,80. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/banda-sinusoidal-299e7edc054b32396117649483705625-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-178-x-1-6-x-22-plano-r85xx/,Ferretería,DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO,único,002452/AG,Marca,3598.48,5047.88,,"Comprá online DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO por $3.598,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-abrasivo-tyrolit-isla-33a503ef322245149f17653901081056-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-350-x-3-x-25-4-plano-sbbav/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 60,único,002452/T,Marca,9532.69,14108.97,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 60 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-3c18e4c3dac64687de17653898587030-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-weber-mix-e-x-30-kg-4rgfh/,Terminaciones > Pegamentos > Weber,BOLSA DE WEBER PORCELLANATO FLEX x 25 KG,único,3310123,Weber,56148.32,20344.95,,"Comprá online BOLSA DE WEBER PORCELLANATO FLEX x 25 KG por $56.148,32. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/pack-weber-flex-30kg_ad262e9e3f8b4875896bb9dbd2920c0c-jpg-copia-0ec6e59c9700d369f417637253154315-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-114-x-1-0-x-22-plano-uzpfr/,Ferretería,DISCO ZIRCONIO FLAP 115mm GRANO 40,único,002452/O,Marca,3909.99,3704.33,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 40 por $3.909,99. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-37ad6cf1566a53c67817653898794967-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-weber-mix-i-x-30-kg-56op3/,Terminaciones > Pegamentos > Weber,BOLSA DE WEBER INTERIORES BASIC x 25 KG,único,3309980,Weber,18081.51,18576.13,,"Comprá online BOLSA DE WEBER INTERIORES BASIC x 25 KG por $18.081,51. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/basic-642c336d8e1c38932017636636279983-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-mapei-intomap-3-en-1-x-25-kg-x26do/,Terminaciones > Pegamentos > Mapei,BOLSA DE MAPEI KERAQUICK S1 GRIS x 25 Kg -rapida habilitacion-,único,1111008561,Mapei,74264.26,15507.12,,"Comprá online BOLSA DE MAPEI KERAQUICK S1 GRIS x 25 Kg -rapida habilitacion- por $74.264,26. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/bolsa-de-mapei-keraquick-s1-gris-x-25-kg-rapida-habilitacion-2a062719660c2a3c5417685891363592-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-economico-114-x-1-0-x-22-plano-y1xjw/,Ferretería,DISCO ABRASIVO ECONOMICO 114 x 1.0 x 22 PLANO,único,003374,Marca,996.8,2207.52,,"Comprá online BANDA SELLADORA SINUSOIDAL -N2- x ML por $996,80. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/banda-sinusoidal-299e7edc054b32396117649483705625-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-economico-178-x-1-6-x-22-plano-z1zfp/,Ferretería,DISCO ABRASIVO ECONOMICO 178 x 1.6 x 22 PLANO,único,003381/F,Marca,20794.52,3009.29,,"Comprá online TORNILLO AUTOPERF. 2 1/2 PAQ x 100 Un por $20.794,52. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/tornillos-autoperf-1de73d9c465842ee1317649484572030-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-mapei-planitop-fino-x-20-kg-01mc9/,Terminaciones > Pegamentos > Mapei,BOLSA DE MAPEI FLEX KERAFLEX x 25 Kg,único,3307257,Mapei,38536.47,12478.51,,"Comprá online BOLSA DE MAPEI FLEX KERAFLEX x 25 Kg por $38.536,47. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/4_keraflex_5b3948ba72a54e8cab3ba4ccf73bcc8c-708fbc0cd541f4f0b917648730340060-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-tyrolit-178-x-1-6-x-22-plano-xpert-1b7y4/,Ferretería,DISCO ZIRCONIO FLAP 115mm GRANO 120,único,002452/R,Marca,3697.57,3634.34,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 120 por $3.697,57. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-892f85a9fc2793332b17653898639662-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-114-x-1-0-x-22-plano-266o6/,Ferretería,DISCO ZIRCONIO FLAP 115mm GRANO 60,único,002452/P,Marca,3797.15,2371.7,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 60 por $3.797,15. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-ccbf139bed4ea1396a17653898729819-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-114-x-1-6-x-22-plano-33pzi/,Ferretería,DISCO ZIRCONIO FLAP 180mm GRANO 80,único,002452/U,Marca,9532.69,2174.06,,"Comprá online DISCO ZIRCONIO FLAP 180mm GRANO 80 por $9.532,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cf4b774edc71946b4317653898523307-480-0.webp
https://carlosisla.com.ar/productos/disco-abrasivo-178-x-1-6-x-22-plano-3y76m/,Ferretería,DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO,único,002452/AG,Marca,3598.48,3388.39,,"Comprá online DISCO ABRASIVO TYROLIT 114 x 1.6 x 22 PLANO por $3.598,48. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-abrasivo-tyrolit-isla-33a503ef322245149f17653901081056-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-construkor-x-25-kgs-4s7xk/,Terminaciones > Pegamentos > Klaukol,BOLSA DE KLAUKOL GRANDES PIEZAS PORCELLANATO x 25 Kgs,único,0308585/A,Klaukol,35815.9,7357.72,,"Comprá online BOLSA DE KLAUKOL GRANDES PIEZAS PORCELLANATO x 25 Kgs por $35.815,90. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/klaukol-grandes-pzas-porcell-25kg-kgpp-4afaa26750f2a87f9617637248109550-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-cemento-puz-ars-cpp40-comodoro-25-kg-5qixc/,Construcción > Bolsas > Cemento,BOLSA DE STUKO EXTERIOR x 25 Kgs,único,002942/C,Marca,21558.45,8934.66,,"Comprá online BOLSA DE STUKO EXTERIOR x 25 Kgs por $21.558,45. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estuco-exterior-6f55df2635cfd8acac17654630681095-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-stuko-interior-x-25-kgs-6digl/,Construcción > Bolsas > Cemento,BOLSA DE PLASTICOR x 25 Kgs.,único,002939/BA,Marca,10827.84,18515.42,,"Comprá online BOLSA DE PLASTICOR x 25 Kgs. por $10.827,84. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/plasticor-62f8087fd691e2498017636468693409-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-stuko-exterior-x-25-kgs-7fuqr/,Construcción > Bolsas > Cemento,BOLSA DE CEMENTO COMODORO 25 kg,único,3309963,Marca,9856.88,19402.61,,"Comprá online BOLSA DE CEMENTO COMODORO 25 kg por $9.856,88. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/cemento-compuesto-comodoro-25kg-b12f7c2a466e59b48817539719827369-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-cemento-blanco-ping-plus-x-25-k-8cdat/,Construcción > Bolsas > Cemento,BOLSA DE STUKO EXTERIOR x 25 Kgs,único,002942/C,Marca,21558.45,68345.12,,"Comprá online BOLSA DE STUKO EXTERIOR x 25 Kgs por $21.558,45. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estuco-exterior-6f55df2635cfd8acac17654630681095-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-klaukol-refractario-x-10-kgs-9fzgz/,Terminaciones > Pegamentos > Klaukol,BOLSA DE KLAUKOL IMPERMEABLE FLU/POT x 25 Kgs,único,002934/BB,Klaukol,18472.92,39480.87,,"Comprá online BOLSA DE KLAUKOL IMPERMEABLE FLU/POT x 25 Kgs por $18.472,92. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/ar-208784-klaukol-impermeable-der-25kg-esp-1x1-02890877_1-1-dabd2d484212e4c64617637251755049-480-0.webp
https://carlosisla.com.ar/productos/bolsa-de-klaukol-rapibrick-estructural-x-25-kgs-adycf/,Construcción > Bolsas > Cemento,BOLSA DE CEMENTO PUZ/ARS CPP40 COMODORO 25 kg,único,3309288/A,Marca,9927.4,45138.79,,"Comprá online BOLSA DE CEMENTO PUZ/ARS CPP40 COMODORO 25 kg por $9.927,40. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/cpp_40_ars-3165ee3f56691abac217653911433445-480-0.webp
https://carlosisla.com.ar/productos/fv-b5-106ng-ducha-c-transf-monoc-puelo-negro-bbs4u/,Terminaciones > Griferías > Griferías para Ducha / Bañera > FV,FV B5-310NG DUCHA EXT. MONOC.PUELO NEGRO,único,111100695/A,F.V.,155339.69,181256.75,,"Comprá online FV B5-310NG DUCHA EXT. MONOC.PUELO NEGRO por $155.339,69. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/0310_b5-ng-puelo-86ebd6b3b2bb52faa117655420967748-480-0.webp
https://carlosisla.com.ar/productos/fv-b5-310ng-ducha-ext-monoc-puelo-negro-l715h/,Terminaciones > Griferías > Griferías para Ducha / Bañera > FV,FV B1-108CR DUCHA MONOC. SIN/TRANSF.ARIZONA CROMO,único,006715/DR,F.V.,116869.18,139805.72,,"Comprá online FV B1-108CR DUCHA MONOC. SIN/TRANSF.ARIZONA CROMO por $116.869,18. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/1560-da49a8d0c93480d09717202021825272-480-0.webp
https://carlosisla.com.ar/productos/fv-b5-181ng-lavat-monoc-puelo-negro-mjot0/,Terminaciones > Griferías > Griferías para Lavatorio > FV,FV B1-181CR LAVATORIO MONOC.ARIZONA CROMO,único,006715/DG,F.V.,83934.28,104236.04,,"Comprá online FV B1-181CR LAVATORIO MONOC.ARIZONA CROMO por $83.934,28. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/1571-13a3e1ab2350b7fdd117201990263790-480-0.webp
https://carlosisla.com.ar/productos/fv-b5-189ng-bidet-monoc-puelo-negro-nkfif/,Terminaciones > Griferías > Griferías para Bidet > FV,FV B5-189CR BIDET MONOC.PUELO CROMO,único,006715/PA,F.V.,139979.64,138579.95,,"Comprá online FV B5-189CR BIDET MONOC.PUELO CROMO por $139.979,64. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/0189_b5-cr-415e5c8f8a3d1deca317646987716979-480-0.webp
https://carlosisla.com.ar/productos/fv-b5-411-04ng-monoc-cocina-puelo-negro-ofrqs/,Terminaciones > Griferías > Grifería Cocina > FV,FV B5-411.04CR MONOC.COCINA PUELO CROMO,único,006715/PE,F.V.,125397.41,124142.7,,"Comprá online FV B5-411.04CR MONOC.COCINA PUELO CROMO por $125.397,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/0411-04_b5-cr-4355552706dceba8a817646984122003-480-0.webp
https://carlosisla.com.ar/productos/cerro-negro-58x58-life-tiza-pulido-rectificado-1-68m-c-mppk5/,Terminaciones > Pisos y Revestimientos > Cerámicos > Cerámica Cerro Negro,CERRO NEGRO 51X51 OSLO PIZARRA -2.60M/C,único,1111008535,Cerro Negro,33869.81,51643.18,,"Comprá online CERRO NEGRO 51X51 OSLO PIZARRA -2.60M/C por $33.869,81. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/cerro-negro-51x51-oslo-pizarra-2-60-f8acca88c29e0b571f17676296351277-480-0.webp
https://carlosisla.com.ar/productos/silicona-transp-x-280-ml-multip-adhesil-n3fyr/,Ferretería,SILICONA TRANSP X 280 ML MULTIP ADHESIL,único,002452/Q,Marca,3697.57,6519.1,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 80 por $3.697,57. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-cb7f377e1704c7cfc917653898680926-480-0.webp
https://carlosisla.com.ar/productos/silicona-transp-multip-x-260-ml-fischer-nyly0/,Ferretería,SILICONA TRANSP MULTIP X 260 ML FISCHER,único,002452/R,Marca,3697.57,8053.51,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 120 por $3.697,57. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-892f85a9fc2793332b17653898639662-480-0.webp
https://carlosisla.com.ar/productos/silicona-alta-temp-x-300-ml-adhesil-orabe/,Ferretería,SILICONA ALTA TEMP x 300 ML ADHESIL,único,002452/O,Marca,3909.99,11802.98,,"Comprá online DISCO ZIRCONIO FLAP 115mm GRANO 40 por $3.909,99. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/disco-flap-zirco-37ad6cf1566a53c67817653898794967-480-0.webp
https://carlosisla.com.ar/productos/silicona-blanca-x-280-ml-multip-adhesil-pqs3i/,Ferretería,SILICONA BLANCA X 280 ML MULTIP ADHESIL,único,003381/A,Marca,17860.64,6519.1,,"Comprá online TORNILLO AUTOPERF. 2&quot; PAQ x 100 Un por $17.860,64. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/tornillos-autoperf-3eb6600de7ce99685b17649475979417-480-0.webp
https://carlosisla.com.ar/productos/selah-bacha-circular-white-matte-36x14h-103ccmw-s0nz3/,Terminaciones > Muebles y Bachas de baño,SELAH- BACHA RECTANGULAR WHITE MATTE 50X37X11h- 78537C50MW,único,3309672/L,Marca,535929.24,402383.98,,"Comprá online SELAH- BACHA RECTANGULAR WHITE MATTE 50X37X11h- 78537C50MW por $535.929,24. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/selah-bacha-rect-white-matte-50x37x11h-78537c50mw-f4b8c00704da25445a17658987619527-480-0.webp
